State,Station Name (LEA),NSN,Item Name,Quantity,UI,Acquisition Value,DEMIL Code,DEMIL IC,Ship Date,Station Type
CA,ANDERSON POLICE DEPT,8415-01-538-6312,"PARKA,EXTREME COLD WEATHER",1,Each,$123.91,A,1,"Apr 30, 2019 12:00:00 AM",State
CA,ANGELS CAMP POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Nov 7, 2002 12:00:00 AM",State
CA,ANGELS CAMP POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Nov 7, 2002 12:00:00 AM",State
CA,ANGELS CAMP POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Nov 7, 2002 12:00:00 AM",State
CA,ANGELS CAMP POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Nov 7, 2002 12:00:00 AM",State
CA,ANTIOCH POLICE DEPT,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1,Each,$245.88,D,,"May 27, 2016 12:00:00 AM",State
CA,ANTIOCH POLICE DEPT,1240-DS-OPT-SIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,1,Each,$245.88,D,,"May 27, 2016 12:00:00 AM",State
CA,ANTIOCH POLICE DEPT,1385-01-593-6219,PACKBOT 510 WITH FASTAC REMOTELY CONTROLLED VEHICLE,1,Each,"$77,000.00",Q,3,"Jun 21, 2016 12:00:00 AM",State
CA,ANTIOCH POLICE DEPT,1385-01-593-6219,PACKBOT 510 WITH FASTAC REMOTELY CONTROLLED VEHICLE,1,Each,"$77,000.00",Q,3,"Jun 21, 2016 12:00:00 AM",State
CA,ANTIOCH POLICE DEPT,1005-01-541-1772,"BIPOD,RIFLE",13,Each,$124.37,D,1,"Jun 21, 2016 12:00:00 AM",State
CA,ANTIOCH POLICE DEPT,5855-DS-THR-MIMG,THERMAL IMAGINING EQUIPMENT,1,Each,"$4,877.62",D,,"Jun 16, 2016 12:00:00 AM",State
CA,ANTIOCH POLICE DEPT,1367-01-561-5278,"CAPABILITIES SET,NON-LETHAL",1,Each,"$401,038.00",Q,3,"Jul 6, 2016 12:00:00 AM",State
CA,ANTIOCH POLICE DEPT,5965-01-385-7811,"HEADSET,ELECTRICAL",20,Each,"$1,606.00",B,0,"May 6, 2016 12:00:00 AM",State
CA,ANTIOCH POLICE DEPT,1240-01-492-5264,"SIGHT,HOLOGRAPHIC  ",6,Each,$587.61,D,1,"Jun 7, 2016 12:00:00 AM",State
CA,ANTIOCH POLICE DEPT,5855-DS-THR-MIMG,THERMAL IMAGINING EQUIPMENT,1,Each,"$20,400.00",D,,"May 3, 2016 12:00:00 AM",State
CA,ANTIOCH POLICE DEPT,5855-01-458-7524,"SIGHT,NIGHT VISION SNIPERSCOPE",1,Each,"$35,000.00",D,,"May 3, 2016 12:00:00 AM",State
CA,ANTIOCH POLICE DEPT,1240-01-411-6350,"TELESCOPE,STRAIGHT",45,Each,$814.00,D,7,"May 31, 2016 12:00:00 AM",State
CA,ANTIOCH POLICE DEPT,1240-01-411-6350,"TELESCOPE,STRAIGHT",1,Each,$814.00,D,7,"May 31, 2016 12:00:00 AM",State
CA,ANTIOCH POLICE DEPT,1240-01-492-5264,"SIGHT,HOLOGRAPHIC  ",7,Each,$587.61,D,1,"Jun 7, 2016 12:00:00 AM",State
CA,ANTIOCH POLICE DEPT,1240-01-492-5264,"SIGHT,HOLOGRAPHIC  ",4,Each,$587.61,D,1,"Jun 7, 2016 12:00:00 AM",State
CA,ANTIOCH POLICE DEPT,5830-01-364-4595,AUDIO PROJ SET     ,102,Each,$326.35,Q,3,"Jul 22, 2016 12:00:00 AM",State
CA,ANTIOCH POLICE DEPT,4933-00-867-6607,"SIGHT,BORE,OPTICAL",1,Each,$823.32,B,3,"Jul 22, 2016 12:00:00 AM",State
CA,ANTIOCH POLICE DEPT,2350-01-575-0646,"UNMANNED VEHICLE,GROUND",1,Each,"$187,312.00",Q,3,"Apr 12, 2017 12:00:00 AM",State
CA,ANTIOCH POLICE DEPT,1385-DS-ROB-TEOD,EOD ROBOT,1,Each,"$6,832.00",D,,"May 3, 2018 12:00:00 AM",State
CA,ANTIOCH POLICE DEPT,1385-01-375-8733,"TRACK,ROBOT LIFT   ",1,Each,$227.00,Q,3,"Aug 28, 2018 12:00:00 AM",State
CA,ANTIOCH POLICE DEPT,1385-01-593-6219,PACKBOT 510 WITH FASTAC REMOTELY CONTROLLED VEHICLE,1,Each,"$77,000.00",Q,3,"Jun 22, 2017 12:00:00 AM",State
CA,ANTIOCH POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",20,Each,$321.00,D,1,"Apr 24, 2012 12:00:00 AM",State
CA,ANTIOCH POLICE DEPT,5855-01-505-2210,"VIEWER,NIGHT VISION",1,Each,"$18,990.00",C,1,"Apr 1, 2014 12:00:00 AM",State
CA,ANTIOCH POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",25,Each,$321.00,D,1,"Apr 1, 2014 12:00:00 AM",State
CA,ANTIOCH POLICE DEPT,1240-01-264-2040,LASER RANGEFINDER WITH CONTAINER,1,Each,"$27,011.00",D,1,"Mar 28, 2014 12:00:00 AM",State
CA,ANTIOCH POLICE DEPT,2355-01-553-4634,MINE RESISTANT VEHICLE,1,Each,"$658,000.00",C,1,"Sep 12, 2013 12:00:00 AM",State
CA,ANTIOCH POLICE DEPT,2350-01-575-0646,"UNMANNED VEHICLE,GROUND",1,Each,"$187,312.00",Q,3,"Apr 15, 2016 12:00:00 AM",State
CA,ARCATA POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Oct 15, 2002 12:00:00 AM",State
CA,ARCATA POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00,D,1,"Jun 18, 2001 12:00:00 AM",State
CA,ARCATA POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00,D,1,"Apr 26, 1999 12:00:00 AM",State
CA,ARCATA POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00,D,1,"Jun 18, 2001 12:00:00 AM",State
CA,ARCATA POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00,D,1,"Apr 26, 1999 12:00:00 AM",State
CA,ARCATA POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00,D,1,"Apr 26, 1999 12:00:00 AM",State
CA,ARCATA POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00,D,1,"Apr 26, 1999 12:00:00 AM",State
CA,ARCATA POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Oct 15, 2002 12:00:00 AM",State
CA,ARCATA POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00,D,1,"Jun 18, 2001 12:00:00 AM",State
CA,ARCATA POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00,D,1,"Apr 26, 1999 12:00:00 AM",State
CA,ARCATA POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Oct 15, 2002 12:00:00 AM",State
CA,ARCATA POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00,D,1,"Jun 15, 2001 12:00:00 AM",State
CA,ARCATA POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,$138.00,D,1,"Apr 26, 1999 12:00:00 AM",State
CA,ARCATA POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,$499.00,D,1,"Oct 15, 2002 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,4240-DS-SAF-ERES,SAFETY AND RESCUE EQUIPMENT,3,Each,$163.22,A,,"Aug 6, 2019 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,7025-01-536-6572,PRINTER STATION,3,Each,"$1,668.00",A,1,"Sep 26, 2019 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,6920-00-906-0170,"TARGET,SILHOUETTE",3,Box,$160.19,A,1,"Jan 23, 2020 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,6515-01-527-8068,"HEADLAMP,MEDICAL,NVG GREEN LENS",4,Each,$56.17,A,1,"Jul 25, 2019 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,7520-01-465-1431,"PEN,BALL-POINT",10,Dozen,$12.59,A,1,"Nov 19, 2019 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,5860-01-471-2091,"BORELIGHT SYSTEM,LA",1,Each,$388.00,D,1,"May 16, 2019 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,8465-01-531-3647,"POUCH,INDIVIDUAL FIRST AID KIT",30,Each,$13.06,A,1,"May 24, 2019 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,6530-01-504-9051,"LITTER,FOLDING,RIGID POLE",1,Each,$605.75,A,1,"May 16, 2019 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,8465-01-524-5250,ASSAULT PACK       ,28,Each,$77.08,A,1,"Feb 19, 2020 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,6230-01-465-8931,"LIGHT SET,GENERAL ILLUMINATION",6,Set,$354.81,A,1,"Mar 5, 2020 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,7025-DS-FLA-TPAN,FLAT PANEL MONITOR,1,Each,$429.49,A,,"Feb 10, 2020 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,5180-01-499-8353,"TOOL KIT,VEHICULAR,SPECIAL PURPOSE",1,Kit,"$4,643.79",A,1,"Feb 10, 2020 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,7520-01-461-2664,"PEN,BALL-POINT",3,Dozen,$16.61,A,1,"Mar 5, 2020 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,6545-01-532-4962,WARRIOR AID LITTER KIT,1,Kit,"$1,347.30",A,1,"Feb 19, 2020 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,8140-01-316-9143,"SHIPPING AND STORAGE CONTAINER,CARTRIDGE",62,Each,$22.26,A,1,"Feb 19, 2020 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,8465-01-393-6515,"MAT,SLEEPING,SELF-INFLATING",30,Each,$51.02,A,1,"Feb 19, 2020 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,8465-01-555-4217,FIELD MEDICAL BAG  ,1,Unknown,$0.00,A,1,"Feb 19, 2020 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,6545-01-539-6444,"BAG,MEDICAL AID    ",1,Each,$354.54,A,1,"Feb 19, 2020 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,8465-01-525-5531,HYDRATION SYSTEM,25,Each,$58.22,A,1,"Mar 5, 2020 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,7530-01-273-3755,"PAD,WRITING PAPER",10,Dozen,$26.77,A,1,"Feb 10, 2020 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,6515-DS-DEF-IBRI,DEFIBRULATOR,21,Each,"$1,952.00",A,,"Mar 9, 2020 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,7530-01-575-5879,"PLANNER,TACTICAL FIELD",3,Kit,$128.49,A,1,"Mar 18, 2020 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,6545-01-586-7691,"REFILL,INDIVIDUAL FIRST AID KIT",80,Kit,$64.98,A,1,"Feb 19, 2020 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,7510-00-074-5157,"TAPE,PRESSURE SENSITIVE ADHESIVE",15,Roll,$16.11,A,1,"Mar 5, 2020 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,7210-00-266-9736,INSECT NET PROTECTOR,10,Each,$30.55,A,1,"Mar 5, 2020 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,6545-01-539-6448,"BAG,MEDICAL AID    ",1,Each,$359.79,A,1,"Feb 19, 2020 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,6545-01-532-4962,WARRIOR AID LITTER KIT,2,Kit,"$1,347.30",A,1,"Feb 19, 2020 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,6130-01-495-2839,"CHARGER,BATTERY",1,Each,"$2,411.00",A,1,"Oct 30, 2019 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,7520-01-578-9304,"PEN,BALL-POINT",10,Dozen,$8.68,A,1,"Nov 19, 2019 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,4240-01-540-5585,"GOGGLES,INDUSTRIAL",20,Each,$64.07,A,1,"Jun 25, 2019 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,4910-DS-PRE-SSUR,PRESSURE WASHER,1,Each,$500.00,A,,"Aug 13, 2019 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,6545-01-539-6450,"BAG,MEDICAL AID    ",4,Each,$371.61,A,1,"Aug 21, 2019 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,8465-01-393-6515,"MAT,SLEEPING,SELF-INFLATING",4,Each,$51.02,A,1,"Aug 21, 2019 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,8465-01-117-8699,"BAG,DUFFEL",2,Each,$23.27,A,1,"Aug 21, 2019 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,8415-01-538-6752,"JACKET,COLD WEATHER",14,Each,$62.09,A,1,"Aug 13, 2019 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,8465-01-445-6274,MODULAR SLEEP SYSTEM,1,Each,$262.37,A,1,"Jul 30, 2019 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,6545-01-543-3159,"COMBAT CASUALTY RESPONSE KIT,SQUAD",1,Kit,$363.71,A,1,"Dec 12, 2019 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,2320-01-371-9583,"TRUCK,UTILITY",1,Each,"$63,682.00",C,1,"Jun 18, 2010 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,5855-01-017-7366,NIGHT VISION SIGHT ASSEMBLY,1,Each,"$3,207.00",F,1,"Dec 17, 2011 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,6510-01-540-6484,"DRESSING,COMPRESSION",20,Each,$8.73,A,1,"Jul 25, 2019 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,8465-01-547-2644,"COVER,BIVY         ",2,Each,$128.91,A,1,"Sep 26, 2019 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,5860-01-471-2091,"BORELIGHT SYSTEM,LA",3,Each,$388.00,D,1,"May 16, 2019 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,8415-01-538-6739,"JACKET,COLD WEATHER",12,Each,$62.09,A,1,"Aug 13, 2019 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,6240-01-525-8961,"HEADLAMP,EMERGENCY",7,Each,$52.12,A,1,"Jul 26, 2019 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,8140-01-490-2443,"CONTAINER,AMMUNITION",19,Each,$35.00,A,1,"Aug 6, 2019 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,8105-00-142-9345,"BAG,SAND",5,Hundred,$55.35,A,1,"Aug 29, 2019 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,8465-01-445-6274,MODULAR SLEEP SYSTEM,1,Each,$262.37,A,1,"Aug 6, 2019 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,6515-01-557-1136,"OXIMETER,PULSE",3,Each,$409.57,A,1,"Jul 25, 2019 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,8465-01-445-6274,MODULAR SLEEP SYSTEM,7,Each,$262.37,A,1,"Oct 22, 2019 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,7810-01-009-1564,"GLOVE,BASEBALL,FIELDER'S",10,Each,$199.32,A,1,"May 24, 2019 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,8145-01-525-8348,"SHIPPING AND STORAGE CONTAINER,ELECTRIC-ELECTRONIC EQUIPMENT",2,Each,$372.77,A,1,"Sep 26, 2019 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,1095-01-550-7893,"RACK,STORAGE,SMALL ARMS",4,Each,"$1,258.26",A,1,"Sep 26, 2019 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,8465-01-398-5428,"STUFF SACK,COMPRESS",20,Each,$16.21,A,1,"Aug 13, 2019 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,8415-01-546-6722,"JACKET,COLD WEATHER",12,Each,$65.60,A,1,"Aug 13, 2019 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,6910-01-577-7066,"TRAINING AID,SMALL ARMS WEAPON",12,Unknown,$0.00,Q,3,"Oct 30, 2019 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,7110-DS-BEN-CH00,BENCH,5,Each,$849.00,A,,"Nov 19, 2019 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,1385-01-593-6219,PACKBOT 510 WITH FASTAC REMOTELY CONTROLLED VEHICLE,1,Each,"$77,000.00",Q,3,"Jun 26, 2017 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,5855-01-524-4314,"SIGHT,THERMAL",1,Each,"$11,999.00",F,7,"Nov 18, 2016 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,5855-01-524-4314,"SIGHT,THERMAL",1,Each,"$11,999.00",F,7,"Nov 18, 2016 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,5855-01-524-4314,"SIGHT,THERMAL",1,Each,"$11,999.00",F,7,"Nov 18, 2016 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,5855-01-524-4314,"SIGHT,THERMAL",1,Each,"$11,999.00",F,7,"Nov 18, 2016 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,6515-DS-DEF-IBRI,DEFIBRULATOR,2,Each,"$1,924.24",A,,"Jul 18, 2019 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,6545-01-533-7043,"KIT,FIRST AID,AIRCRAFT",30,Each,$223.74,A,1,"Oct 22, 2019 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,5340-DS-SPI-KE00,"SPIKE, COMMERCIAL",3,Each,$53.70,A,,"Sep 26, 2019 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,6230-01-463-5816,FLASHLIGHT,40,Each,$11.24,A,1,"Jan 23, 2020 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,5180-01-548-7634,"TOOL KIT,GENERAL MECHANICS",1,Set,"$1,762.00",A,1,"Jan 23, 2020 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,8465-01-519-5235,"DEPLOY,BAG,WHELD,KH",2,Each,$119.88,A,1,"Aug 21, 2019 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,8465-01-416-8517,BIVY COVER         ,11,Each,$151.92,A,1,"Aug 13, 2019 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,8405-01-547-2559,"LINER,WET WEATHER PONCHO",12,Each,$39.41,A,1,"Aug 21, 2019 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,8465-01-547-2706,SLEEPING BAG,1,Each,$61.01,A,1,"Aug 21, 2019 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,4240-01-540-5585,"GOGGLES,INDUSTRIAL",2,Each,$64.07,A,1,"Aug 21, 2019 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,6515-01-646-2636,"LIGHT,TACTICAL EXAM",40,Each,$145.69,A,1,"Dec 13, 2019 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,5855-01-246-6805,CASE SHIPPING      ,5,Each,$77.60,A,1,"Aug 26, 2019 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,7530-01-207-4356,"PAD,WRITING PAPER",5,Dozen,$13.52,A,1,"Nov 19, 2019 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,7920-00-721-8884,"TOWEL,PAPER",8,Box,$114.66,A,1,"Nov 19, 2019 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,8465-01-604-6541,"BAG,DUFFEL",7,Each,$39.18,A,1,"Jan 23, 2020 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,4910-00-289-7233,"JACK,DOLLY TYPE,HYDRAULIC",2,Each,"$2,281.00",A,1,"Jan 27, 2020 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,1005-01-448-8513,"CLEANING KIT,GUN",16,Each,$96.19,A,1,"Jan 27, 2020 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,8465-01-519-5235,"DEPLOY,BAG,WHELD,KH",2,Each,$119.88,A,1,"Aug 21, 2019 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,4240-01-604-2788,"GOGGLES,INDUSTRIAL",40,Each,$83.87,A,1,"Jul 18, 2019 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,8465-01-398-0687,SLEEPING BAG,15,Each,$65.69,A,1,"Aug 13, 2019 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,8465-01-604-6541,"BAG,DUFFEL",14,Each,$39.18,A,1,"Jan 23, 2020 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,1240-01-504-2237,"CASE,OPTICAL INSTRUMENT",2,Each,$380.00,A,1,"Jan 23, 2020 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,8405-01-547-2559,"LINER,WET WEATHER PONCHO",30,Each,$39.41,A,1,"Aug 12, 2019 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,6650-01-559-3648,BINOCULAR,10,Each,$185.08,A,1,"Dec 31, 2019 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,8465-01-547-2694,SLEEPING BAG,1,Each,$98.79,A,1,"Aug 21, 2019 12:00:00 AM",State
CA,ARROYO GRANDE POLICE DEPT,8530-01-529-6869,TOOTHBRUSH,1,Package,$60.74,A,1,"Aug 21, 2019 12:00:00 AM",State
CA,ASSEMBLY SERGEANT AT ARMS,1240-01-411-1265,"SIGHT,REFLEX",23,Each,$321.00,D,1,"May 19, 2015 12:00:00 AM",State
CA,ATASCADERO POLICE DEPT,6115-01-414-9697,"POWER PLANT,ELECTRIC,TRAILER MOUNTED",1,Each,"$46,322.00",A,7,"Aug 8, 2019 12:00:00 AM",State
CA,ATASCADERO POLICE DEPT,6115-01-561-7788,"GENERATOR SET,DIESEL ENGINE",1,Each,"$26,956.00",A,1,"Aug 5, 2019 12:00:00 AM",State
CA,AVENAL STATE PRISON,5855-01-228-0939,NIGHT VISION GOGGLE,1,Each,"$7,621.00",F,1,"Jun 14, 2012 12:00:00 AM",State
CA,AVENAL STATE PRISON,5855-01-228-0939,NIGHT VISION GOGGLE,1,Each,"$7,621.00",F,1,"Jun 14, 2012 12:00:00 AM",State
CA,AVENAL STATE PRISON,5855-01-228-0939,NIGHT VISION GOGGLE,1,Each,"$7,621.00",F,1,"Jun 14, 2012 12:00:00 AM",State
CA,AVENAL STATE PRISON,5855-00-688-9954,STARLIGHT SCOPE    ,1,Each,"$14,855.00",F,1,"Oct 2, 2009 12:00:00 AM",State
CA,AVENAL STATE PRISON,5855-01-228-0939,NIGHT VISION GOGGLE,1,Each,"$7,621.00",F,1,"Jun 14, 2012 12:00:00 AM",State
CA,AVENAL STATE PRISON,5855-01-228-0939,NIGHT VISION GOGGLE,1,Each,"$7,621.00",F,1,"Jun 14, 2012 12:00:00 AM",State
CA,AVENAL STATE PRISON,5855-00-688-9954,STARLIGHT SCOPE    ,1,Each,"$14,855.00",F,1,"Oct 2, 2009 12:00:00 AM",State
CA,AVENAL STATE PRISON,5855-00-688-9954,STARLIGHT SCOPE    ,1,Each,"$14,855.00",F,1,"Oct 2, 2009 12:00:00 AM",State
CA,AVENAL STATE PRISON,5855-00-688-9954,STARLIGHT SCOPE    ,1,Each,"$14,855.00",F,1,"Oct 2, 2009 12:00:00 AM",State
CA,AVENAL STATE PRISON,5855-00-688-9954,STARLIGHT SCOPE    ,1,Each,"$14,855.00",F,1,"Oct 2, 2009 12:00:00 AM",State
CA,AVENAL STATE PRISON,5855-00-688-9954,STARLIGHT SCOPE    ,1,Each,"$14,855.00",F,1,"Oct 2, 2009 12:00:00 AM",State
CA,AVENAL STATE PRISON,5855-00-688-9954,STARLIGHT SCOPE    ,1,Each,"$14,855.00",F,1,"Oct 2, 2009 12:00:00 AM",State
CA,AVENAL STATE PRISON,5855-00-688-9954,STARLIGHT SCOPE    ,1,Each,"$14,855.00",F,1,"Oct 2, 2009 12:00:00 AM",State
CA,AZUSA POLICE DEPT,2355-01-570-7996,MINE RESISTANT VEHICLE,1,Each,"$495,000.00",C,1,"Mar 7, 2018 12:00:00 AM",State
CA,BAKERSFIELD POLICE DEPT,5855-01-505-1442,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,"$66,000.00",D,1,"Sep 27, 2017 12:00:00 AM",State
CA,BAKERSFIELD POLICE DEPT,5855-01-505-1442,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,"$66,000.00",D,1,"Sep 27, 2017 12:00:00 AM",State
CA,BAKERSFIELD POLICE DEPT,5855-01-505-1442,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,"$66,000.00",D,1,"Sep 27, 2017 12:00:00 AM",State
CA,BAKERSFIELD POLICE DEPT,5855-01-505-1442,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,"$66,000.00",D,1,"Sep 27, 2017 12:00:00 AM",State
CA,BAKERSFIELD POLICE DEPT,5855-01-505-1442,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,"$66,000.00",D,1,"Sep 27, 2017 12:00:00 AM",State
CA,BAKERSFIELD POLICE DEPT,5855-01-505-1442,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,"$66,000.00",D,1,"Sep 27, 2017 12:00:00 AM",State
CA,BAKERSFIELD POLICE DEPT,1080-01-564-1690,"CAMOUFLAGE NET SYSTEM,RADAR TRANSPARENT",2,Each,"$7,098.00",D,1,"Sep 18, 2017 12:00:00 AM",State
CA,BAKERSFIELD POLICE DEPT,1005-01-604-6218,BALL PIVOT TRIPOD  ,6,Each,$188.98,D,1,"Nov 9, 2017 12:00:00 AM",State
CA,BAKERSFIELD POLICE DEPT,5855-01-505-1442,"IMAGE INTENSIFIER,NIGHT VISION",1,Each,"$66,000.00",D,1,"Sep 27, 2017 12:00:00 AM",State
CA,BAKERSFIELD POLICE DEPT,1240-01-620-2111,"RANGE FINDER,LASER",4,Each,$598.22,D,7,"Oct 26, 2017 12:00:00 AM",State
CA,BAKERSFIELD POLICE DEPT,1375-01-500-0378,"IGNITER,SHOCK TUBE",2,Each,$47.11,D,1,"Feb 14, 2018 12:00:00 AM",State
CA,BAKERSFIELD POLICE DEPT,1080-01-564-1690,"CAMOUFLAGE NET SYSTEM,RADAR TRANSPARENT",10,Each,"$7,098.00",D,1,"Oct 4, 2017 12:00:00 AM",State
